Table: Enthalpy [L]
Temperature {K} 	 Pressure {Pa} 	 Specific Enthalpy {J/Kg}
2.063300e+02 	 9000000 	 3.410568e+05
2.063300e+02 	 9200000 	 3.411385e+05
2.063300e+02 	 9400000 	 3.412203e+05
2.063300e+02 	 9600000 	 3.413023e+05
2.063300e+02 	 9800000 	 3.413845e+05
2.063300e+02 	 10000000 	 3.414668e+05
2.073300e+02 	 3.330182e+05 	 3.394346e+05
2.073300e+02 	 400000 	 3.394595e+05
2.073300e+02 	 600000 	 3.395335e+05
2.073300e+02 	 800000 	 3.396078e+05
2.073300e+02 	 1000000 	 3.396823e+05
2.073300e+02 	 1200000 	 3.397569e+05
2.073300e+02 	 1400000 	 3.398318e+05
2.073300e+02 	 1600000 	 3.399069e+05
2.073300e+02 	 1800000 	 3.399821e+05
2.073300e+02 	 2000000 	 3.400575e+05
2.073300e+02 	 2200000 	 3.401330e+05
2.073300e+02 	 2400000 	 3.402087e+05
2.073300e+02 	 2600000 	 3.402846e+05
2.073300e+02 	 2800000 	 3.403608e+05
2.073300e+02 	 3000000 	 3.404372e+05
2.073300e+02 	 3200000 	 3.405136e+05
2.073300e+02 	 3400000 	 3.405903e+05
2.073300e+02 	 3600000 	 3.406670e+05
2.073300e+02 	 3800000 	 3.407440e+05
2.073300e+02 	 4000000 	 3.408211e+05
2.073300e+02 	 4200000 	 3.408984e+05
2.073300e+02 	 4400000 	 3.409758e+05
2.073300e+02 	 4600000 	 3.410535e+05
2.073300e+02 	 4800000 	 3.411312e+05
2.073300e+02 	 5000000 	 3.412092e+05
2.073300e+02 	 5200000 	 3.412872e+05
2.073300e+02 	 5400000 	 3.413654e+05
2.073300e+02 	 5600000 	 3.414438e+05
2.073300e+02 	 5800000 	 3.415223e+05
2.073300e+02 	 6000000 	 3.416009e+05
2.073300e+02 	 6200000 	 3.416798e+05
2.073300e+02 	 6400000 	 3.417588e+05
2.073300e+02 	 6600000 	 3.418379e+05
2.073300e+02 	 6800000 	 3.419172e+05
2.073300e+02 	 7000000 	 3.419967e+05
2.073300e+02 	 7200000 	 3.420762e+05
2.073300e+02 	 7400000 	 3.421560e+05
2.073300e+02 	 7600000 	 3.422359e+05
2.073300e+02 	 7800000 	 3.423160e+05
2.073300e+02 	 8000000 	 3.423962e+05
2.073300e+02 	 8200000 	 3.424766e+05
2.073300e+02 	 8400000 	 3.425570e+05
2.073300e+02 	 8600000 	 3.426378e+05
2.073300e+02 	 8800000 	 3.427186e+05
2.073300e+02 	 9000000 	 3.427996e+05
2.073300e+02 	 9200000 	 3.428806e+05
2.073300e+02 	 9400000 	 3.429617e+05
2.073300e+02 	 9600000 	 3.430430e+05
2.073300e+02 	 9800000 	 3.431244e+05
2.073300e+02 	 10000000 	 3.432060e+05
2.083300e+02 	 3.485820e+05 	 3.412196e+05
2.083300e+02 	 400000 	 3.412384e+05
2.083300e+02 	 600000 	 3.413115e+05
2.083300e+02 	 800000 	 3.413848e+05
2.083300e+02 	 1000000 	 3.414584e+05
2.083300e+02 	 1200000 	 3.415322e+05
2.083300e+02 	 1400000 	 3.416061e+05
2.083300e+02 	 1600000 	 3.416803e+05
2.083300e+02 	 1800000 	 3.417545e+05
2.083300e+02 	 2000000 	 3.418289e+05
2.083300e+02 	 2200000 	 3.419035e+05
2.083300e+02 	 2400000 	 3.419784e+05
2.083300e+02 	 2600000 	 3.420535e+05
2.083300e+02 	 2800000 	 3.421286e+05
2.083300e+02 	 3000000 	 3.422040e+05
2.083300e+02 	 3200000 	 3.422795e+05
2.083300e+02 	 3400000 	 3.423552e+05
2.083300e+02 	 3600000 	 3.424310e+05
2.083300e+02 	 3800000 	 3.425070e+05
2.083300e+02 	 4000000 	 3.425832e+05
2.083300e+02 	 4200000 	 3.426596e+05
2.083300e+02 	 4400000 	 3.427363e+05
2.083300e+02 	 4600000 	 3.428130e+05
2.083300e+02 	 4800000 	 3.428900e+05
2.083300e+02 	 5000000 	 3.429671e+05
2.083300e+02 	 5200000 	 3.430444e+05
2.083300e+02 	 5400000 	 3.431218e+05
2.083300e+02 	 5600000 	 3.431994e+05
2.083300e+02 	 5800000 	 3.432771e+05
2.083300e+02 	 6000000 	 3.433550e+05
2.083300e+02 	 6200000 	 3.434330e+05
2.083300e+02 	 6400000 	 3.435113e+05
2.083300e+02 	 6600000 	 3.435896e+05
2.083300e+02 	 6800000 	 3.436681e+05
2.083300e+02 	 7000000 	 3.437468e+05
2.083300e+02 	 7200000 	 3.438256e+05
2.083300e+02 	 7400000 	 3.439046e+05
2.083300e+02 	 7600000 	 3.439838e+05
2.083300e+02 	 7800000 	 3.440630e+05
2.083300e+02 	 8000000 	 3.441425e+05
2.083300e+02 	 8200000 	 3.442221e+05
2.083300e+02 	 8400000 	 3.443019e+05
2.083300e+02 	 8600000 	 3.443818e+05
2.083300e+02 	 8800000 	 3.444619e+05
2.083300e+02 	 9000000 	 3.445421e+05
2.083300e+02 	 9200000 	 3.446224e+05
2.083300e+02 	 9400000 	 3.447028e+05
2.083300e+02 	 9600000 	 3.447833e+05
2.083300e+02 	 9800000 	 3.448640e+05
2.083300e+02 	 10000000 	 3.449448e+05
2.093300e+02 	 3.646915e+05 	 3.430065e+05
2.093300e+02 	 400000 	 3.430193e+05
2.093300e+02 	 600000 	 3.430914e+05
2.093300e+02 	 800000 	 3.431636e+05
2.093300e+02 	 1000000 	 3.432362e+05
2.093300e+02 	 1200000 	 3.433090e+05
2.093300e+02 	 1400000 	 3.433819e+05
2.093300e+02 	 1600000 	 3.434550e+05
2.093300e+02 	 1800000 	 3.435282e+05
2.093300e+02 	 2000000 	 3.436018e+05
2.093300e+02 	 2200000 	 3.436756e+05
2.093300e+02 	 2400000 	 3.437495e+05
2.093300e+02 	 2600000 	 3.438236e+05
2.093300e+02 	 2800000 	 3.438977e+05
2.093300e+02 	 3000000 	 3.439722e+05
2.093300e+02 	 3200000 	 3.440467e+05
2.093300e+02 	 3400000 	 3.441216e+05
2.093300e+02 	 3600000 	 3.441966e+05
2.093300e+02 	 3800000 	 3.442718e+05
2.093300e+02 	 4000000 	 3.443472e+05
2.093300e+02 	 4200000 	 3.444226e+05
2.093300e+02 	 4400000 	 3.444983e+05
2.093300e+02 	 4600000 	 3.445741e+05
2.093300e+02 	 4800000 	 3.446501e+05
2.093300e+02 	 5000000 	 3.447262e+05
2.093300e+02 	 5200000 	 3.448026e+05
2.093300e+02 	 5400000 	 3.448790e+05
2.093300e+02 	 5600000 	 3.449558e+05
2.093300e+02 	 5800000 	 3.450327e+05
2.093300e+02 	 6000000 	 3.451098e+05
2.093300e+02 	 6200000 	 3.451871e+05
2.093300e+02 	 6400000 	 3.452644e+05
2.093300e+02 	 6600000 	 3.453420e+05
2.093300e+02 	 6800000 	 3.454197e+05
2.093300e+02 	 7000000 	 3.454976e+05
2.093300e+02 	 7200000 	 3.455756e+05
2.093300e+02 	 7400000 	 3.456538e+05
2.093300e+02 	 7600000 	 3.457322e+05
2.093300e+02 	 7800000 	 3.458107e+05
2.093300e+02 	 8000000 	 3.458894e+05
2.093300e+02 	 8200000 	 3.459682e+05
2.093300e+02 	 8400000 	 3.460472e+05
2.093300e+02 	 8600000 	 3.461264e+05
2.093300e+02 	 8800000 	 3.462057e+05
2.093300e+02 	 9000000 	 3.462851e+05
2.093300e+02 	 9200000 	 3.463646e+05
2.093300e+02 	 9400000 	 3.464442e+05
2.093300e+02 	 9600000 	 3.465239e+05
2.093300e+02 	 9800000 	 3.466038e+05
2.093300e+02 	 10000000 	 3.466838e+05
2.103300e+02 	 3.813587e+05 	 3.447955e+05
2.103300e+02 	 400000 	 3.448021e+05
2.103300e+02 	 600000 	 3.448732e+05
2.103300e+02 	 800000 	 3.449444e+05
2.103300e+02 	 1000000 	 3.450159e+05
2.103300e+02 	 1200000 	 3.450874e+05
2.103300e+02 	 1400000 	 3.451593e+05
2.103300e+02 	 1600000 	 3.452315e+05
2.103300e+02 	 1800000 	 3.453037e+05
2.103300e+02 	 2000000 	 3.453763e+05
2.103300e+02 	 2200000 	 3.454490e+05
2.103300e+02 	 2400000 	 3.455219e+05
2.103300e+02 	 2600000 	 3.455950e+05
2.103300e+02 	 2800000 	 3.456682e+05
2.103300e+02 	 3000000 	 3.457417e+05
2.103300e+02 	 3200000 	 3.458155e+05
2.103300e+02 	 3400000 	 3.458893e+05
2.103300e+02 	 3600000 	 3.459634e+05
2.103300e+02 	 3800000 	 3.460375e+05
2.103300e+02 	 4000000 	 3.461119e+05
2.103300e+02 	 4200000 	 3.461864e+05
2.103300e+02 	 4400000 	 3.462613e+05
2.103300e+02 	 4600000 	 3.463363e+05
2.103300e+02 	 4800000 	 3.464115e+05
2.103300e+02 	 5000000 	 3.464868e+05
2.103300e+02 	 5200000 	 3.465623e+05
2.103300e+02 	 5400000 	 3.466380e+05
2.103300e+02 	 5600000 	 3.467137e+05
2.103300e+02 	 5800000 	 3.467897e+05
2.103300e+02 	 6000000 	 3.468659e+05
2.103300e+02 	 6200000 	 3.469422e+05
2.103300e+02 	 6400000 	 3.470186e+05
2.103300e+02 	 6600000 	 3.470952e+05
2.103300e+02 	 6800000 	 3.471720e+05
2.103300e+02 	 7000000 	 3.472490e+05
2.103300e+02 	 7200000 	 3.473263e+05
2.103300e+02 	 7400000 	 3.474036e+05
2.103300e+02 	 7600000 	 3.474812e+05
2.103300e+02 	 7800000 	 3.475589e+05
2.103300e+02 	 8000000 	 3.476368e+05
2.103300e+02 	 8200000 	 3.477147e+05
2.103300e+02 	 8400000 	 3.477929e+05
2.103300e+02 	 8600000 	 3.478712e+05
2.103300e+02 	 8800000 	 3.479498e+05
2.103300e+02 	 9000000 	 3.480284e+05
2.103300e+02 	 9200000 	 3.481072e+05
2.103300e+02 	 9400000 	 3.481861e+05
2.103300e+02 	 9600000 	 3.482650e+05
2.103300e+02 	 9800000 	 3.483441e+05
2.103300e+02 	 10000000 	 3.484234e+05
2.113300e+02 	 3.985960e+05 	 3.465865e+05
2.113300e+02 	 400000 	 3.465870e+05
2.113300e+02 	 600000 	 3.466568e+05
2.113300e+02 	 800000 	 3.467271e+05
2.113300e+02 	 1000000 	 3.467975e+05
2.113300e+02 	 1200000 	 3.468681e+05
2.113300e+02 	 1400000 	 3.469390e+05
2.113300e+02 	 1600000 	 3.470101e+05
2.113300e+02 	 1800000 	 3.470813e+05
2.113300e+02 	 2000000 	 3.471528e+05
2.113300e+02 	 2200000 	 3.472246e+05
2.113300e+02 	 2400000 	 3.472965e+05
2.113300e+02 	 2600000 	 3.473686e+05
2.113300e+02 	 2800000 	 3.474407e+05
2.113300e+02 	 3000000 	 3.475133e+05
2.113300e+02 	 3200000 	 3.475860e+05
2.113300e+02 	 3400000 	 3.476589e+05
2.113300e+02 	 3600000 	 3.477319e+05
2.113300e+02 	 3800000 	 3.478050e+05
2.113300e+02 	 4000000 	 3.478786e+05
2.113300e+02 	 4200000 	 3.479523e+05
2.113300e+02 	 4400000 	 3.480261e+05
2.113300e+02 	 4600000 	 3.481001e+05
2.113300e+02 	 4800000 	 3.481743e+05
2.113300e+02 	 5000000 	 3.482487e+05
2.113300e+02 	 5200000 	 3.483231e+05
2.113300e+02 	 5400000 	 3.483980e+05
2.113300e+02 	 5600000 	 3.484730e+05
2.113300e+02 	 5800000 	 3.485481e+05
2.113300e+02 	 6000000 	 3.486234e+05
2.113300e+02 	 6200000 	 3.486989e+05
2.113300e+02 	 6400000 	 3.487746e+05
2.113300e+02 	 6600000 	 3.488504e+05
2.113300e+02 	 6800000 	 3.489264e+05
2.113300e+02 	 7000000 	 3.490025e+05
2.113300e+02 	 7200000 	 3.490787e+05
2.113300e+02 	 7400000 	 3.491552e+05
2.113300e+02 	 7600000 	 3.492318e+05
2.113300e+02 	 7800000 	 3.493085e+05
2.113300e+02 	 8000000 	 3.493854e+05
2.113300e+02 	 8200000 	 3.494625e+05
2.113300e+02 	 8400000 	 3.495397e+05
2.113300e+02 	 8600000 	 3.496171e+05
2.113300e+02 	 8800000 	 3.496946e+05
2.113300e+02 	 9000000 	 3.497723e+05
2.113300e+02 	 9200000 	 3.498502e+05
2.113300e+02 	 9400000 	 3.499282e+05
2.113300e+02 	 9600000 	 3.500064e+05
2.113300e+02 	 9800000 	 3.500847e+05
2.113300e+02 	 10000000 	 3.501632e+05
2.123300e+02 	 4.164155e+05 	 3.483796e+05
2.123300e+02 	 600000 	 3.484428e+05
2.123300e+02 	 800000 	 3.485120e+05
2.123300e+02 	 1000000 	 3.485813e+05
2.123300e+02 	 1200000 	 3.486508e+05
2.123300e+02 	 1400000 	 3.487207e+05
2.123300e+02 	 1600000 	 3.487907e+05
2.123300e+02 	 1800000 	 3.488609e+05
2.123300e+02 	 2000000 	 3.489314e+05
2.123300e+02 	 2200000 	 3.490021e+05
2.123300e+02 	 2400000 	 3.490729e+05
2.123300e+02 	 2600000 	 3.491440e+05
2.123300e+02 	 2800000 	 3.492151e+05
2.123300e+02 	 3000000 	 3.492867e+05
2.123300e+02 	 3200000 	 3.493584e+05
2.123300e+02 	 3400000 	 3.494302e+05
2.123300e+02 	 3600000 	 3.495023e+05
2.123300e+02 	 3800000 	 3.495745e+05
2.123300e+02 	 4000000 	 3.496470e+05
2.123300e+02 	 4200000 	 3.497197e+05
2.123300e+02 	 4400000 	 3.497925e+05
2.123300e+02 	 4600000 	 3.498655e+05
2.123300e+02 	 4800000 	 3.499387e+05
2.123300e+02 	 5000000 	 3.500122e+05
2.123300e+02 	 5200000 	 3.500859e+05
2.123300e+02 	 5400000 	 3.501597e+05
2.123300e+02 	 5600000 	 3.502337e+05
2.123300e+02 	 5800000 	 3.503078e+05
2.123300e+02 	 6000000 	 3.503822e+05
2.123300e+02 	 6200000 	 3.504567e+05
2.123300e+02 	 6400000 	 3.505315e+05
2.123300e+02 	 6600000 	 3.506065e+05
2.123300e+02 	 6800000 	 3.506816e+05
2.123300e+02 	 7000000 	 3.507569e+05
2.123300e+02 	 7200000 	 3.508324e+05
2.123300e+02 	 7400000 	 3.509080e+05
2.123300e+02 	 7600000 	 3.509838e+05
2.123300e+02 	 7800000 	 3.510598e+05
2.123300e+02 	 8000000 	 3.511359e+05
2.123300e+02 	 8200000 	 3.512122e+05
2.123300e+02 	 8400000 	 3.512886e+05
2.123300e+02 	 8600000 	 3.513653e+05
2.123300e+02 	 8800000 	 3.514420e+05
2.123300e+02 	 9000000 	 3.515189e+05
2.123300e+02 	 9200000 	 3.515960e+05
2.123300e+02 	 9400000 	 3.516733e+05
2.123300e+02 	 9600000 	 3.517507e+05
2.123300e+02 	 9800000 	 3.518282e+05
2.123300e+02 	 10000000 	 3.519059e+05
2.133300e+02 	 4.348297e+05 	 3.501749e+05
2.133300e+02 	 600000 	 3.502311e+05
2.133300e+02 	 800000 	 3.502990e+05
2.133300e+02 	 1000000 	 3.503671e+05
2.133300e+02 	 1200000 	 3.504356e+05
2.133300e+02 	 1400000 	 3.505042e+05
2.133300e+02 	 1600000 	 3.505730e+05
2.133300e+02 	 1800000 	 3.506422e+05
2.133300e+02 	 2000000 	 3.507115e+05
2.133300e+02 	 2200000 	 3.507809e+05
2.133300e+02 	 2400000 	 3.508508e+05
2.133300e+02 	 2600000 	 3.509208e+05
2.133300e+02 	 2800000 	 3.509909e+05
2.133300e+02 	 3000000 	 3.510614e+05
2.133300e+02 	 3200000 	 3.511321e+05
2.133300e+02 	 3400000 	 3.512029e+05
2.133300e+02 	 3600000 	 3.512741e+05
2.133300e+02 	 3800000 	 3.513455e+05
2.133300e+02 	 4000000 	 3.514170e+05
2.133300e+02 	 4200000 	 3.514886e+05
2.133300e+02 	 4400000 	 3.515604e+05
2.133300e+02 	 4600000 	 3.516326e+05
2.133300e+02 	 4800000 	 3.517050e+05
2.133300e+02 	 5000000 	 3.517774e+05
2.133300e+02 	 5200000 	 3.518501e+05
2.133300e+02 	 5400000 	 3.519229e+05
2.133300e+02 	 5600000 	 3.519959e+05
2.133300e+02 	 5800000 	 3.520691e+05
2.133300e+02 	 6000000 	 3.521426e+05
2.133300e+02 	 6200000 	 3.522163e+05
2.133300e+02 	 6400000 	 3.522900e+05
2.133300e+02 	 6600000 	 3.523640e+05
2.133300e+02 	 6800000 	 3.524382e+05
2.133300e+02 	 7000000 	 3.525125e+05
2.133300e+02 	 7200000 	 3.525870e+05
2.133300e+02 	 7400000 	 3.526617e+05
2.133300e+02 	 7600000 	 3.527367e+05
2.133300e+02 	 7800000 	 3.528118e+05
2.133300e+02 	 8000000 	 3.528871e+05
2.133300e+02 	 8200000 	 3.529625e+05
2.133300e+02 	 8400000 	 3.530382e+05
2.133300e+02 	 8600000 	 3.531140e+05
2.133300e+02 	 8800000 	 3.531900e+05
2.133300e+02 	 9000000 	 3.532661e+05
2.133300e+02 	 9200000 	 3.533424e+05
2.133300e+02 	 9400000 	 3.534188e+05
2.133300e+02 	 9600000 	 3.534954e+05
2.133300e+02 	 9800000 	 3.535722e+05
2.133300e+02 	 10000000 	 3.536491e+05
2.143300e+02 	 4.538510e+05 	 3.519725e+05
2.143300e+02 	 600000 	 3.520211e+05
2.143300e+02 	 800000 	 3.520878e+05
2.143300e+02 	 1000000 	 3.521549e+05
2.143300e+02 	 1200000 	 3.522223e+05
2.143300e+02 	 1400000 	 3.522898e+05
2.143300e+02 	 1600000 	 3.523576e+05
2.143300e+02 	 1800000 	 3.524256e+05
2.143300e+02 	 2000000 	 3.524939e+05
2.143300e+02 	 2200000 	 3.525623e+05
2.143300e+02 	 2400000 	 3.526311e+05
2.143300e+02 	 2600000 	 3.527000e+05
2.143300e+02 	 2800000 	 3.527691e+05
2.143300e+02 	 3000000 	 3.528385e+05
2.143300e+02 	 3200000 	 3.529081e+05
2.143300e+02 	 3400000 	 3.529779e+05
2.143300e+02 	 3600000 	 3.530480e+05
2.143300e+02 	 3800000 	 3.531183e+05
2.143300e+02 	 4000000 	 3.531887e+05
2.143300e+02 	 4200000 	 3.532594e+05
2.143300e+02 	 4400000 	 3.533301e+05
2.143300e+02 	 4600000 	 3.534013e+05
2.143300e+02 	 4800000 	 3.534726e+05
2.143300e+02 	 5000000 	 3.535440e+05
2.143300e+02 	 5200000 	 3.536157e+05
2.143300e+02 	 5400000 	 3.536875e+05
2.143300e+02 	 5600000 	 3.537597e+05
2.143300e+02 	 5800000 	 3.538320e+05
2.143300e+02 	 6000000 	 3.539044e+05
2.143300e+02 	 6200000 	 3.539771e+05
2.143300e+02 	 6400000 	 3.540499e+05
2.143300e+02 	 6600000 	 3.541231e+05
2.143300e+02 	 6800000 	 3.541964e+05
2.143300e+02 	 7000000 	 3.542698e+05
2.143300e+02 	 7200000 	 3.543435e+05
2.143300e+02 	 7400000 	 3.544172e+05
2.143300e+02 	 7600000 	 3.544912e+05
2.143300e+02 	 7800000 	 3.545654e+05
2.143300e+02 	 8000000 	 3.546397e+05
2.143300e+02 	 8200000 	 3.547141e+05
2.143300e+02 	 8400000 	 3.547889e+05
2.143300e+02 	 8600000 	 3.548639e+05
2.143300e+02 	 8800000 	 3.549390e+05
2.143300e+02 	 9000000 	 3.550143e+05
2.143300e+02 	 9200000 	 3.550897e+05
2.143300e+02 	 9400000 	 3.551653e+05
2.143300e+02 	 9600000 	 3.552411e+05
2.143300e+02 	 9800000 	 3.553171e+05
2.143300e+02 	 10000000 	 3.553931e+05
2.153300e+02 	 4.734920e+05 	 3.537724e+05
2.153300e+02 	 600000 	 3.538138e+05
2.153300e+02 	 800000 	 3.538794e+05
2.153300e+02 	 1000000 	 3.539454e+05
2.153300e+02 	 1200000 	 3.540115e+05
2.153300e+02 	 1400000 	 3.540778e+05
2.153300e+02 	 1600000 	 3.541445e+05
2.153300e+02 	 1800000 	 3.542113e+05
2.153300e+02 	 2000000 	 3.542783e+05
2.153300e+02 	 2200000 	 3.543457e+05
2.153300e+02 	 2400000 	 3.544132e+05
2.153300e+02 	 2600000 	 3.544809e+05
2.153300e+02 	 2800000 	 3.545489e+05
2.153300e+02 	 3000000 	 3.546172e+05
2.153300e+02 	 3200000 	 3.546855e+05
2.153300e+02 	 3400000 	 3.547542e+05
2.153300e+02 	 3600000 	 3.548232e+05
2.153300e+02 	 3800000 	 3.548922e+05
2.153300e+02 	 4000000 	 3.549616e+05
2.153300e+02 	 4200000 	 3.550312e+05
2.153300e+02 	 4400000 	 3.551009e+05
2.153300e+02 	 4600000 	 3.551710e+05
2.153300e+02 	 4800000 	 3.552413e+05
2.153300e+02 	 5000000 	 3.553117e+05
2.153300e+02 	 5200000 	 3.553825e+05
2.153300e+02 	 5400000 	 3.554535e+05
2.153300e+02 	 5600000 	 3.555246e+05
2.153300e+02 	 5800000 	 3.555959e+05
2.153300e+02 	 6000000 	 3.556673e+05
2.153300e+02 	 6200000 	 3.557391e+05
2.153300e+02 	 6400000 	 3.558111e+05
2.153300e+02 	 6600000 	 3.558832e+05
2.153300e+02 	 6800000 	 3.559555e+05
2.153300e+02 	 7000000 	 3.560279e+05
2.153300e+02 	 7200000 	 3.561006e+05
2.153300e+02 	 7400000 	 3.561733e+05
2.153300e+02 	 7600000 	 3.562465e+05
2.153300e+02 	 7800000 	 3.563198e+05
2.153300e+02 	 8000000 	 3.563932e+05
2.153300e+02 	 8200000 	 3.564669e+05
2.153300e+02 	 8400000 	 3.565406e+05
2.153300e+02 	 8600000 	 3.566146e+05
2.153300e+02 	 8800000 	 3.566887e+05
2.153300e+02 	 9000000 	 3.567630e+05
2.153300e+02 	 9200000 	 3.568375e+05
2.153300e+02 	 9400000 	 3.569122e+05
2.153300e+02 	 9600000 	 3.569872e+05
2.153300e+02 	 9800000 	 3.570623e+05
2.153300e+02 	 10000000 	 3.571376e+05
2.163300e+02 	 4.937653e+05 	 3.555747e+05
2.163300e+02 	 600000 	 3.556088e+05
2.163300e+02 	 800000 	 3.556733e+05
2.163300e+02 	 1000000 	 3.557380e+05
2.163300e+02 	 1200000 	 3.558029e+05
2.163300e+02 	 1400000 	 3.558681e+05
2.163300e+02 	 1600000 	 3.559335e+05
2.163300e+02 	 1800000 	 3.559990e+05
2.163300e+02 	 2000000 	 3.560650e+05
2.163300e+02 	 2200000 	 3.561312e+05
2.163300e+02 	 2400000 	 3.561977e+05
2.163300e+02 	 2600000 	 3.562643e+05
2.163300e+02 	 2800000 	 3.563313e+05
2.163300e+02 	 3000000 	 3.563984e+05
2.163300e+02 	 3200000 	 3.564657e+05
2.163300e+02 	 3400000 	 3.565334e+05
2.163300e+02 	 3600000 	 3.566013e+05
2.163300e+02 	 3800000 	 3.566692e+05
2.163300e+02 	 4000000 	 3.567376e+05
2.163300e+02 	 4200000 	 3.568062e+05
2.163300e+02 	 4400000 	 3.568748e+05
2.163300e+02 	 4600000 	 3.569439e+05
2.163300e+02 	 4800000 	 3.570131e+05
2.163300e+02 	 5000000 	 3.570825e+05
2.163300e+02 	 5200000 	 3.571522e+05
2.163300e+02 	 5400000 	 3.572222e+05
2.163300e+02 	 5600000 	 3.572922e+05
2.163300e+02 	 5800000 	 3.573625e+05
2.163300e+02 	 6000000 	 3.574328e+05
2.163300e+02 	 6200000 	 3.575036e+05
2.163300e+02 	 6400000 	 3.575745e+05
2.163300e+02 	 6600000 	 3.576456e+05
2.163300e+02 	 6800000 	 3.577169e+05
2.163300e+02 	 7000000 	 3.577883e+05
2.163300e+02 	 7200000 	 3.578601e+05
2.163300e+02 	 7400000 	 3.579320e+05
2.163300e+02 	 7600000 	 3.580041e+05
2.163300e+02 	 7800000 	 3.580764e+05
2.163300e+02 	 8000000 	 3.581488e+05
2.163300e+02 	 8200000 	 3.582216e+05
2.163300e+02 	 8400000 	 3.582946e+05
2.163300e+02 	 8600000 	 3.583677e+05
2.163300e+02 	 8800000 	 3.584410e+05
2.163300e+02 	 9000000 	 3.585144e+05
2.163300e+02 	 9200000 	 3.585881e+05
2.163300e+02 	 9400000 	 3.586619e+05
2.163300e+02 	 9600000 	 3.587358e+05
2.163300e+02 	 9800000 	 3.588100e+05
2.163300e+02 	 10000000 	 3.588844e+05
2.173300e+02 	 5.146836e+05 	 3.573794e+05
2.173300e+02 	 600000 	 3.574062e+05
2.173300e+02 	 800000 	 3.574693e+05
2.173300e+02 	 1000000 	 3.575327e+05
2.173300e+02 	 1200000 	 3.575964e+05
2.173300e+02 	 1400000 	 3.576604e+05
2.173300e+02 	 1600000 	 3.577245e+05
2.173300e+02 	 1800000 	 3.577890e+05
2.173300e+02 	 2000000 	 3.578537e+05
2.173300e+02 	 2200000 	 3.579187e+05
2.173300e+02 	 2400000 	 3.579839e+05
2.173300e+02 	 2600000 	 3.580494e+05
2.173300e+02 	 2800000 	 3.581151e+05
2.173300e+02 	 3000000 	 3.581809e+05
2.173300e+02 	 3200000 	 3.582472e+05
2.173300e+02 	 3400000 	 3.583137e+05
2.173300e+02 	 3600000 	 3.583805e+05
2.173300e+02 	 3800000 	 3.584474e+05
2.173300e+02 	 4000000 	 3.585147e+05
2.173300e+02 	 4200000 	 3.585821e+05
2.173300e+02 	 4400000 	 3.586497e+05
2.173300e+02 	 4600000 	 3.587177e+05
2.173300e+02 	 4800000 	 3.587858e+05
2.173300e+02 	 5000000 	 3.588541e+05
2.173300e+02 	 5200000 	 3.589228e+05
2.173300e+02 	 5400000 	 3.589917e+05
2.173300e+02 	 5600000 	 3.590606e+05
2.173300e+02 	 5800000 	 3.591298e+05
2.173300e+02 	 6000000 	 3.591991e+05
2.173300e+02 	 6200000 	 3.592688e+05
2.173300e+02 	 6400000 	 3.593387e+05
2.173300e+02 	 6600000 	 3.594087e+05
2.173300e+02 	 6800000 	 3.594791e+05
2.173300e+02 	 7000000 	 3.595497e+05
2.173300e+02 	 7200000 	 3.596204e+05
2.173300e+02 	 7400000 	 3.596913e+05
2.173300e+02 	 7600000 	 3.597624e+05
2.173300e+02 	 7800000 	 3.598338e+05
2.173300e+02 	 8000000 	 3.599054e+05
2.173300e+02 	 8200000 	 3.599771e+05
2.173300e+02 	 8400000 	 3.600491e+05
2.173300e+02 	 8600000 	 3.601211e+05
2.173300e+02 	 8800000 	 3.601936e+05
2.173300e+02 	 9000000 	 3.602662e+05
2.173300e+02 	 9200000 	 3.603389e+05
2.173300e+02 	 9400000 	 3.604119e+05
2.173300e+02 	 9600000 	 3.604849e+05
2.173300e+02 	 9800000 	 3.605583e+05
2.173300e+02 	 10000000 	 3.606317e+05
2.183300e+02 	 5.362597e+05 	 3.591867e+05
2.183300e+02 	 600000 	 3.592064e+05
2.183300e+02 	 800000 	 3.592683e+05
2.183300e+02 	 1000000 	 3.593304e+05
2.183300e+02 	 1200000 	 3.593926e+05
2.183300e+02 	 1400000 	 3.594553e+05
2.183300e+02 	 1600000 	 3.595182e+05
2.183300e+02 	 1800000 	 3.595814e+05
2.183300e+02 	 2000000 	 3.596447e+05
2.183300e+02 	 2200000 	 3.597085e+05
2.183300e+02 	 2400000 	 3.597725e+05
2.183300e+02 	 2600000 	 3.598367e+05
2.183300e+02 	 2800000 	 3.599011e+05
2.183300e+02 	 3000000 	 3.599659e+05
2.183300e+02 	 3200000 	 3.600311e+05
2.183300e+02 	 3400000 	 3.600963e+05
2.183300e+02 	 3600000 	 3.601618e+05
2.183300e+02 	 3800000 	 3.602277e+05
2.183300e+02 	 4000000 	 3.602937e+05
2.183300e+02 	 4200000 	 3.603598e+05
2.183300e+02 	 4400000 	 3.604264e+05
2.183300e+02 	 4600000 	 3.604931e+05
2.183300e+02 	 4800000 	 3.605600e+05
2.183300e+02 	 5000000 	 3.606272e+05
2.183300e+02 	 5200000 	 3.606948e+05
2.183300e+02 	 5400000 	 3.607625e+05
2.183300e+02 	 5600000 	 3.608304e+05
2.183300e+02 	 5800000 	 3.608986e+05
2.183300e+02 	 6000000 	 3.609668e+05
2.183300e+02 	 6200000 	 3.610355e+05
